point,reading,temp,tn
4,2300.2,2300,N2_0524
5,2300.2,2300,N2_0524
6,2300.1,2300,N2_0524
7,32.1,32,N2_0524
8,32.2,32,N2_0524
9,32.3,32,N2_0524
10,32.3,32,N2_0524
11,32.2,32,N2_0524
12,32.2,32,N2_0524
7,499.7,500,N2_0524
8,499.7,500,N2_0524
9,499.8,500,N2_0524
10,499.7,500,N2_0524
11,499.7,500,N2_0524
12,499.8,500,N2_0524
7,999.7,1000,N2_0524
8,999.8,1000,N2_0524
9,999.8,1000,N2_0524
10,999.8,1000,N2_0524
11,999.7,1000,N2_0524
12,999.7,1000,N2_0524
7,1499.7,1500,N2_0524
8,1499.8,1500,N2_0524
9,1499.9,1500,N2_0524
10,1499.9,1500,N2_0524
11,1499.8,1500,N2_0524
12,1499.7,1500,N2_0524
7,1999.9,2000,N2_0524
8,1999.9,2000,N2_0524
9,1999.9,2000,N2_0524
10,1999.9,2000,N2_0524
11,2000,2000,N2_0524
12,1999.9,2000,N2_0524
7,2299.9,2300,N2_0524
8,2300,2300,N2_0524
9,2300.1,2300,N2_0524
10,2300.2,2300,N2_0524
11,2300.2,2300,N2_0524
12,2300.1,2300,N2_0524
13,32.2,32,N2_0524
14,32.1,32,N2_0524
15,32.3,32,N2_0524
16,32.2,32,N2_0524
17,32.2,32,N2_0524
18,32.2,32,N2_0524
13,499.7,500,N2_0524
14,499.8,500,N2_0524
15,499.7,500,N2_0524
16,499.8,500,N2_0524
17,499.7,500,N2_0524
18,499.8,500,N2_0524
13,999.7,1000,N2_0524
14,999.8,1000,N2_0524
15,999.8,1000,N2_0524
16,999.9,1000,N2_0524
17,999.9,1000,N2_0524
18,999.9,1000,N2_0524
13,1499.8,1500,N2_0524
14,1499.9,1500,N2_0524
15,1499.9,1500,N2_0524
16,1499.9,1500,N2_0524
17,1499.9,1500,N2_0524
18,1499.9,1500,N2_0524
13,1999.9,2000,N2_0524
14,1999.9,2000,N2_0524
15,1999.9,2000,N2_0524
16,2000,2000,N2_0524
17,2000,2000,N2_0524
18,2000,2000,N2_0524
13,2300.1,2300,N2_0524
14,2300.1,2300,N2_0524
15,2300,2300,N2_0524
16,2300.2,2300,N2_0524
17,2300.1,2300,N2_0524
18,2300.2,2300,N2_0524
19,32.2,32,N2_0524
20,32.2,32,N2_0524
21,32.2,32,N2_0524
22,32.3,32,N2_0524
23,32.3,32,N2_0524
24,32.1,32,N2_0524
19,499.8,500,N2_0524
20,499.9,500,N2_0524
21,499.8,500,N2_0524
22,499.9,500,N2_0524
23,499.9,500,N2_0524
24,500.1,500,N2_0524
19,999.8,1000,N2_0524
20,999.9,1000,N2_0524
21,999.8,1000,N2_0524
22,999.9,1000,N2_0524
23,1000,1000,N2_0524
24,1000.1,1000,N2_0524
19,1499.9,1500,N2_0524
20,1499.8,1500,N2_0524
21,1499.9,1500,N2_0524
22,1500,1500,N2_0524
23,1500.1,1500,N2_0524
24,1500.1,1500,N2_0524
19,1999.9,2000,N2_0524
20,1999.9,2000,N2_0524
21,2000,2000,N2_0524
22,2000.1,2000,N2_0524
23,2000.2,2000,N2_0524
24,2000.1,2000,N2_0524
19,2299.9,2300,N2_0524
20,2300,2300,N2_0524
21,2300.1,2300,N2_0524
22,2300.2,2300,N2_0524
23,2300.2,2300,N2_0524
24,2300.1,2300,N2_0524
25,32.2,32,N2_0524
26,32.3,32,N2_0524
27,32.2,32,N2_0524
28,32.2,32,N2_0524
25,499.8,500,N2_0524
26,499.8,500,N2_0524
27,499.9,500,N2_0524
28,499.8,500,N2_0524
25,999.8,1000,N2_0524
26,999.9,1000,N2_0524
27,999.9,1000,N2_0524
28,999.9,1000,N2_0524
25,1499.8,1500,N2_0524
26,1500,1500,N2_0524
27,1500,1500,N2_0524
28,1500,1500,N2_0524
25,1999.9,2000,N2_0524
26,2000.1,2000,N2_0524
27,2000,2000,N2_0524
28,2000.2,2000,N2_0524
25,2299.9,2300,N2_0524
26,2300.1,2300,N2_0524
27,2300.1,2300,N2_0524
28,2300.2,2300,N2_0524
